Name,Location,Paths,ID,Desc.,km,km change,Type,Device,Device direction,Track ID
N109403,311960.0134405837,291689.5355120963,P820,P821,Standard Gauge Track,null,0.0,,,,,
N109405,311628.61460402596,291500.62617385894,P822,P823,Standard Gauge Track,null,0.0,,,,,
N109407,311799.92654235783,291598.2944781801,P821,P822,Standard Gauge Track,null,0.0,,,,,
N109889,311430.8854518784,291395.2196374328,P824,P825,Standard Gauge Track,null,0.0,,,,,
N109895,311500.3342771869,291428.0623019819,P823,P824,Standard Gauge Track,null,0.0,,,,,
N109906,311148.24482600216,291316.7729030877,P831,P845,Standard Gauge Track,null,0.0,,,,,
N109913,311214.91355413164,291337.59882238624,P829,P830,Standard Gauge Track,null,0.0,,,,,
N109919,311388.99159802333,291379.25535800925,P825,P2755,Standard Gauge Track,null,0.0,,,,,
N109924,311173.99062698934,291321.9053928432,P834,P835,Standard Gauge Track,null,0.0,,,,,
N109927,311200.5062699398,291330.56017921754,P833,P834,Standard Gauge Track,null,0.0,,,,,
N109929,311241.8303267571,291342.65294744767,P832,P833,Standard Gauge Track,null,0.0,,,Signal,P833,
N109938,311288.8252304512,291354.1139988178,P826,P827,Standard Gauge Track,null,0.0,,,,,
N110055,309150.1570932518,290647.88003494125,P894,P895,Standard Gauge Track,null,0.0,,,,,
N110059,309323.95667199657,290649.8800309142,P893,P894,Standard Gauge Track,null,0.0,,,,,
N110060,309383.3084866403,290650.4300500178,P892,P893,Standard Gauge Track,null,0.0,,,,,
N110063,309466.97021674475,290651.48028388707,P891,P892,Standard Gauge Track,null,0.0,,,,,
N110068,309528.75560805126,290654.13215061143,P890,P891,Standard Gauge Track,null,0.0,,,,,
N110072,309589.1018233765,290660.1872363646,P889,P890,Standard Gauge Track,null,0.0,,,,,
N110075,309637.88819376274,290667.89338660927,P888,P889,Standard Gauge Track,null,0.0,,,,,
N110079,309689.7264299773,290679.0019509594,P887,P888,Standard Gauge Track,null,0.0,,,,,
N110081,309757.7309034219,290696.2530968848,P886,P887,Standard Gauge Track,null,0.0,,,,,
N110088,310000.19305088726,290758.50636367244,P883,P884,Standard Gauge Track,null,0.0,,,,,
N110090,310061.62977176113,290776.4676474974,P882,P883,Standard Gauge Track,null,0.0,,,,,
N110093,310126.80464387324,290799.3265339668,P881,P882,Standard Gauge Track,null,0.0,,,,,
N110097,310208.15947155294,290833.29990203975,P880,P881,Standard Gauge Track,null,0.0,,,,,
N110100,310288.9820853563,290873.0111578316,P879,P880,Standard Gauge Track,null,0.0,,,,,
N110105,310366.23022290226,290913.4101931269,P878,P879,Standard Gauge Track,null,0.0,,,,,
N110110,310441.33107977326,290952.21063611005,P877,P878,Standard Gauge Track,null,0.0,,,,,
N110118,310630.7319767344,291050.4611013791,P871,P876,Standard Gauge Track,null,0.0,,,,,
N110119,310661.33286102477,291066.36156164104,P870,P871,Standard Gauge Track,null,0.0,,,Signal,P871,
N110121,310704.88270551246,291089.2614805861,P869,P870,P875,Standard Gauge Track,null,0.0,,Points:P870-P869/(P875),,,N110121
N110123,310770.8372046017,291123.71384510014,P867,P868,Standard Gauge Track,null,0.0,,,,,
N110127,310842.8404546404,291161.6655785014,P853,P867,Standard Gauge Track,null,0.0,,,,,
N110129,310890.63815683435,291187.0643507608,P852,P853,Standard Gauge Track,null,0.0,,,,,
N110130,310920.3316300088,291202.8609213372,P851,P852,P854,Standard Gauge Track,null,0.0,,Points:P851-P852/(P854),,,
N110131,310938.8308434228,291212.46051377687,P850,P851,Standard Gauge Track,null,0.0,,,Signal,P850,
N110135,311045.5841803543,291268.2622512322,P847,P848,Standard Gauge Track,null,0.0,,,,,
N110137,311075.69280091085,291284.6374575573,P846,P847,Standard Gauge Track,null,0.0,,,,,
N110139,311110.5875638498,291300.9805743768,P845,P846,Standard Gauge Track,null,0.0,,,,,NEWT UP
N110176,309843.1213893234,290718.24749424815,P885,P886,Standard Gauge Track,null,0.0,,,,,
N110179,309925.87102126604,290739.3473998945,P884,P885,Standard Gauge Track,null,0.0,,,,,
N110208,310534.76595397113,291000.6378191363,P876,P877,Standard Gauge Track,null,0.0,,,,,
N110214,310732.06681529374,291103.43826949754,P868,P869,Standard Gauge Track,null,0.0,,,,,
N110222,310969.81937058765,291228.48959689774,P849,P850,Standard Gauge Track,null,0.0,,,,,
N110224,310999.66236802767,291243.8359281809,P848,P849,Standard Gauge Track,null,0.0,,,,,
N110236,310724.9050532784,291098.54781712894,P874,P875,Standard Gauge Track,null,0.0,,,,,
N110237,310737.2965114635,291104.3438895276,P873,P874,Standard Gauge Track,null,0.0,,,,,
N110245,310875.479373488,291174.98752238316,P844,P872,Standard Gauge Track,null,0.0,,,,,
N110249,310906.1359666672,291191.4131904535,P842,P843,Standard Gauge Track,null,0.0,,,,,
N110250,310926.84607469855,291202.02089966135,P841,P842,P861,Standard Gauge Track,null,0.0,,Points:P842-P841/(P861),,,N110250
N110251,310956.15739794564,291217.5782683754,P840,P841,Standard Gauge Track,null,0.0,,,Signal,P840,
N110253,310999.92199378874,291240.0560124225,P839,P840,Standard Gauge Track,null,0.0,,,,,
N110258,311047.33366056014,291265.06282295694,P838,P839,Standard Gauge Track,null,0.0,,,,,
N110259,311077.2319361043,291280.96430021746,P837,P838,Standard Gauge Track,null,0.0,,,,,NEWT DOWN
N110261,311112.0919699299,291297.61509284476,P836,P837,Standard Gauge Track,null,0.0,,,,,
N110272,310784.23706623033,291126.4298347276,P872,P873,Standard Gauge Track,null,0.0,,,,,
N110296,311172.8040801304,291325.9396521637,P830,P831,Standard Gauge Track,null,0.0,,,,,
N110302,311236.54334768665,291342.6527517718,P828,P829,Standard Gauge Track,null,0.0,,,Signal,P829,
N110305,311147.0994537192,291312.37500115647,P835,P836,Standard Gauge Track,null,0.0,,,,,
N110312,311273.52871248167,291350.89680329774,P828,P832,P2911,Standard Gauge Track,null,0.0,,Points:P2911-P832/(P828),,,N110312
N110317,310926.87356344145,291192.96375525853,P864,P865,Standard Gauge Track,null,0.0,,,,,
N110324,310949.662391172,291206.98240621656,P862,P863,Standard Gauge Track,null,0.0,,,Signal,P863,
N110332,310972.9457187752,291220.8768052439,P858,P859,Standard Gauge Track,null,0.0,,,Signal,P858,
N110340,311022.441213112,291244.900423445,P856,P857,Standard Gauge Track,null,0.0,,,,,
N110341,311037.2798240932,291251.9448933158,P855,P857,Standard Gauge Track,null,0.0,,,,,
N110342,311094.07982409326,291280.1448933158,P855,Standard Gauge Track,null,0.0,,Edge,,,
N110353,310948.2815992368,291206.08944122115,P863,P864,Standard Gauge Track,null,0.0,,,,,
N110369,311000.3047999351,291234.49769868964,P856,P858,Standard Gauge Track,null,0.0,,,,,
N110375,310916.5747578968,291187.34235315386,P865,P866,Standard Gauge Track,null,0.0,,,,,
N110676,310948.8547328805,291211.5769372498,P860,P861,Standard Gauge Track,null,0.0,,,,,
N110683,310966.9075803045,291217.907944315,P859,P860,P862,Standard Gauge Track,null,0.0,,Points:P859-P862/(P860),,,
N110687,310888.2014758027,291181.93002451054,P843,P844,P854,Standard Gauge Track,null,0.0,,Points:P844-P843/(P854),,,N110687
N111113,308038.8193923699,290649.13572396274,P900,P901,Standard Gauge Track,null,0.0,,,,,
N111120,308130.7444843354,290642.0501671971,P899,P900,Standard Gauge Track,null,0.0,,,,,
N111126,308212.6154812605,290641.32001418,P898,P899,Standard Gauge Track,null,0.0,,,,,
N111130,308419.59856359387,290641.3900014328,P897,P898,Standard Gauge Track,null,0.0,,,,,
N111136,308698.43254215753,290643.5400044879,P896,P897,Standard Gauge Track,null,0.0,,,,,
N111142,308945.5826460681,290645.88000486227,P895,P896,Standard Gauge Track,null,0.0,,,,,
N111147,307897.6625139308,290683.8314229758,P902,P903,Standard Gauge Track,null,0.0,,,,,
N111151,307963.0499327439,290664.0120124767,P901,P902,Standard Gauge Track,null,0.0,,,,,
N111268,306895.45860982296,291609.8756684758,P918,P919,Standard Gauge Track,null,0.0,,,,,
N111272,306954.12174986105,291579.2625247289,P917,P918,Standard Gauge Track,null,0.0,,,,,
N111274,306981.5963593722,291562.88108173164,P916,P917,Standard Gauge Track,null,0.0,,,,,
N111278,307039.36826822546,291521.8134319817,P915,P916,Standard Gauge Track,null,0.0,,,,,
N111281,307105.9657769454,291464.14236853266,P914,P915,Standard Gauge Track,null,0.0,,,,,
N111285,307166.37326945737,291397.4407525448,P913,P914,Standard Gauge Track,null,0.0,,,,,
N111289,307214.33477922593,291337.46656962053,P912,P913,Standard Gauge Track,null,0.0,,,,,
N111293,307279.7672243998,291254.06345967157,P911,P912,Standard Gauge Track,null,0.0,,,,,
N111296,307356.9059171271,291155.4251267295,P910,P911,Standard Gauge Track,null,0.0,,,,,
N111300,307435.47261021193,291054.8764831557,P909,P910,Standard Gauge Track,null,0.0,,,,,
N111315,307497.1431688742,290977.2157492876,P908,P909,Standard Gauge Track,null,0.0,,,,,
N111320,307546.094157171,290918.12277957355,P907,P908,Standard Gauge Track,null,0.0,,,,,
N111324,307605.0748953774,290858.63223723375,P906,P907,Standard Gauge Track,null,0.0,,,,,
N111327,307654.8629865603,290816.02525875793,P905,P906,Standard Gauge Track,null,0.0,,,,,
N111331,307717.8308403198,290771.3410324466,P904,P905,Standard Gauge Track,null,0.0,,,,,
N111335,307803.0803232696,290723.3048201322,P903,P904,Standard Gauge Track,null,0.0,,,,,
N111626,306774.9453156073,291667.40306689177,P919,P920,Standard Gauge Track,null,0.0,,,,,
N111628,306704.8278731762,291698.02757683065,P920,P921,Standard Gauge Track,null,0.0,,,,,
N111634,306578.3869305161,291747.9987668419,P921,P922,Standard Gauge Track,null,0.0,,,,,
N111637,306533.2638653209,291763.1932061441,P922,P923,Standard Gauge Track,null,0.0,,,,,
N111642,306455.842265661,291786.00490589277,P923,P924,Standard Gauge Track,null,0.0,,,,,
N111647,306364.2664053992,291807.9244643236,P924,P925,Standard Gauge Track,null,0.0,,,,,
N111651,306285.9723458756,291821.7780936933,P925,P926,Standard Gauge Track,null,0.0,,,,,
N111654,306218.2453170435,291831.05291136174,P926,P927,Standard Gauge Track,null,0.0,,,,,
N111659,306113.78577673674,291838.50040759204,P927,P928,Standard Gauge Track,null,0.0,,,,,
N111717,305256.5321239008,291631.695798507,P937,P938,Standard Gauge Track,null,0.0,,,,,
N111721,305355.60064762534,291681.9448191779,P936,P937,Standard Gauge Track,null,0.0,,,,,
N111725,305475.5468944878,291732.6140456956,P935,P936,Standard Gauge Track,null,0.0,,,,,
N111729,305573.1563482127,291766.6675702973,P934,P935,Standard Gauge Track,null,0.0,,,,,
N111733,305644.1097361769,291787.234405989,P933,P934,Standard Gauge Track,null,0.0,,,,,
N111737,305715.51558754436,291804.54536872817,P932,P933,Standard Gauge Track,null,0.0,,,,,
N111739,305775.0532397522,291816.1204695944,P931,P932,Standard Gauge Track,null,0.0,,,,,
N111742,305841.46450743836,291826.4749063029,P930,P931,Standard Gauge Track,null,0.0,,,,,
N111745,305900.9234743501,291832.9869200359,P929,P930,Standard Gauge Track,null,0.0,,,,,
N111749,305980.19453565765,291838.3895495586,P928,P929,Standard Gauge Track,null,0.0,,,,,
N111890,304646.3690326499,291270.46176468616,P938,P939,Standard Gauge Track,null,0.0,,,,,
N111893,304501.39249627397,291187.11662720883,P939,P940,Standard Gauge Track,null,0.0,,,,,
N111895,304446.1451910246,291164.06949637627,P940,P941,Standard Gauge Track,null,0.0,,,,,
N111898,304383.19153553306,291145.9240483778,P941,P942,Standard Gauge Track,null,0.0,,,,,
N111902,304292.96994190925,291134.2000686432,P942,P943,Standard Gauge Track,null,0.0,,,,,
N111906,304211.7699523785,291137.1156531474,P943,P944,Standard Gauge Track,null,0.0,,,,,
N111909,304139.5910864917,291149.95802209846,P944,P945,Standard Gauge Track,null,0.0,,,,,
N111911,304073.3498568626,291170.3648493421,P945,P946,Standard Gauge Track,null,0.0,,,,,
N111914,303985.0720455319,291203.4477950518,P946,P947,Standard Gauge Track,null,0.0,,,,,
N111918,303534.33431203425,291381.6528979151,P947,P948,Standard Gauge Track,null,0.0,,,,,
N111922,303392.8256226336,291457.6811863666,P948,P949,Standard Gauge Track,null,0.0,,,,,
N111925,303279.3390916695,291535.77867863263,P949,P950,Standard Gauge Track,null,0.0,,,,,
N111927,303192.21579307114,291608.678217951,P950,P951,Standard Gauge Track,null,0.0,,,,,
N111929,303015.1206329116,291764.06277826306,P951,P2812,Standard Gauge Track,null,0.0,,,,,
N111980,302807.3749237427,291946.43115380313,P953,P2814,Standard Gauge Track,null,0.0,,,,,
N111989,302547.8026742661,292173.3831197273,P953,P954,Standard Gauge Track,null,0.0,,,,,
N111995,302305.9743506959,292384.90165618,P954,P955,Standard Gauge Track,null,0.0,,,,,
N112001,302149.36583923426,292521.5903489828,P955,P956,Standard Gauge Track,null,0.0,,,,,
N112005,302068.31271624495,292595.0254380439,P956,P957,Standard Gauge Track,null,0.0,,,,,
N112007,302026.5775192049,292636.3700239673,P957,P958,Standard Gauge Track,null,0.0,,,,,
N112355,300706.61320971133,294405.2627744529,P978,P979,Standard Gauge Track,null,0.0,,,,,
N112367,300783.9498854394,294277.16056332126,P977,P978,Standard Gauge Track,null,0.0,,,,,
N112373,300814.10701879015,294204.50407756807,P976,P977,Standard Gauge Track,null,0.0,,,,,
N112380,300844.7903471975,294123.02549078636,P975,P976,Standard Gauge Track,null,0.0,,,,,
N112389,300887.8895729623,294028.4009814453,P974,P975,Standard Gauge Track,null,0.0,,,,,
N112390,300902.6639771657,293999.64433806646,P973,P974,Standard Gauge Track,null,0.0,,,,,
N112393,300938.57471230783,293938.910093845,P972,P973,Standard Gauge Track,null,0.0,,,,,
N112399,300987.10049487726,293869.17947313905,P971,P972,Standard Gauge Track,null,0.0,,,,,
N112406,301086.3250551838,293758.12674496346,P970,P971,Standard Gauge Track,null,0.0,,,,,
N112409,301146.49635172123,293699.4054726331,P969,P970,Standard Gauge Track,null,0.0,,,,,
N112412,301241.39078299975,293606.531187704,P968,P969,Standard Gauge Track,null,0.0,,,,,
N112415,301312.84506704734,293529.5894173005,P967,P968,Standard Gauge Track,null,0.0,,,,,
N112419,301376.3994058803,293453.94818783447,P966,P967,Standard Gauge Track,null,0.0,,,,,
N112422,301425.6642583241,293392.804650299,P965,P966,Standard Gauge Track,null,0.0,,,,,
N112424,301486.33806236024,293315.67263592256,P964,P965,Standard Gauge Track,null,0.0,,,,,
N112429,301631.57452121435,293129.994316544,P963,P964,Standard Gauge Track,null,0.0,,,,,
N112432,301734.0826805704,292999.5566619069,P962,P963,Standard Gauge Track,null,0.0,,,,,
N112435,301825.99033953133,292882.2196740407,P961,P962,Standard Gauge Track,null,0.0,,,,,
N112437,301876.1180020546,292818.29271479504,P960,P961,Standard Gauge Track,null,0.0,,,,,
N112440,301917.8154482028,292764.5631428995,P959,P960,Standard Gauge Track,null,0.0,,,,,
N112445,301972.33681910555,292697.1173960264,P958,P959,Standard Gauge Track,null,0.0,,,,,
N113694,299317.96973298484,295639.5911031493,P996,P997,Standard Gauge Track,null,0.0,,,,,
N113701,299404.13060294796,295594.51438466343,P995,P996,Standard Gauge Track,null,0.0,,,,,
N113702,299439.7015085005,295571.6441119007,P994,P995,Standard Gauge Track,null,0.0,,,,,
N113707,299524.1997587159,295506.2947724009,P993,P994,Standard Gauge Track,null,0.0,,,,,
N113711,299588.3975364499,295445.5153531514,P992,P993,Standard Gauge Track,null,0.0,,,,,
N113714,299686.7223056154,295331.9726341251,P991,P992,Standard Gauge Track,null,0.0,,,,,
N113717,299752.3215747295,295255.07349199074,P990,P991,Standard Gauge Track,null,0.0,,,,,
N113720,299827.1216002463,295168.28195637726,P989,P990,Standard Gauge Track,null,0.0,,,,,
N113725,299906.241658036,295086.78186529054,P988,P989,Standard Gauge Track,null,0.0,,,,,
N113733,300018.4780873045,295001.5796372447,P987,P988,Standard Gauge Track,null,0.0,,,,,
N113739,300142.50000853284,294926.08813261887,P986,P987,Standard Gauge Track,null,0.0,,,,,
N113743,300191.55240778736,294890.4824988378,P985,P986,Standard Gauge Track,null,0.0,,,,,
N113749,300269.2863533566,294814.1797007558,P984,P985,Standard Gauge Track,null,0.0,,,,,
N113755,300315.7312360444,294755.8559263915,P983,P984,Standard Gauge Track,null,0.0,,,,,
N113759,300353.17150195304,294710.18103188823,P982,P983,Standard Gauge Track,null,0.0,,,,,
N113769,300440.7988016297,294630.90605485457,P981,P982,Standard Gauge Track,null,0.0,,,,,
N113776,300520.6557457455,294577.1841992802,P980,P981,Standard Gauge Track,null,0.0,,,,,
N113784,300624.2229578515,294497.529726537,P979,P980,Standard Gauge Track,null,0.0,,,,,
N115357,258774.2797135378,281274.9470037636,P2637,P2638,Standard Gauge Track,null,0.0,,,,,
N115364,258904.94476574985,281147.92843082035,P2614,P2615,Standard Gauge Track,null,0.0,,,Signal,P2615,
N115367,258885.2985292224,281165.01732946397,P2615,P2616,P2621,Standard Gauge Track,null,0.0,,Points:P2616-P2615/(P2621),,,
N115368,258882.26899915113,281167.54693742003,P2616,P2619,P2618,Standard Gauge Track,null,0.0,,Points:P2616-P2618/(P2619),,,
N115369,258866.26917096987,281180.88408634666,P2619,P2620,Standard Gauge Track,null,0.0,,,Signal,P2620,
N115370,258850.1098504847,281195.3825974472,P2620,P2635,Standard Gauge Track,null,0.0,,,,,
N115372,258819.7900710063,281224.8019298829,P2635,P2636,Standard Gauge Track,null,0.0,,,,,
N115374,258794.83067672577,281251.57299852633,P2636,P2637,Standard Gauge Track,null,0.0,,,,,
N115377,258755.89484938764,281296.00966946746,P2638,P2639,Standard Gauge Track,null,0.0,,,,,
N115378,258735.44859469254,281319.7091961837,P2639,P2640,Standard Gauge Track,null,0.0,,,,,
N115380,258692.15589312738,281373.86258136353,P2640,P2641,Standard Gauge Track,null,0.0,,,,,
N115382,258614.3907882295,281471.60698975343,P2641,P2642,Standard Gauge Track,null,0.0,,,Signal,P2641,
N115383,258598.466509261,281491.85180563695,P2642,P2643,P2646,Standard Gauge Track,null,0.0,,Points:P2642-P2646/(P2643),,,
N115384,258567.2710612013,281531.1836561112,P2643,P2644,Standard Gauge Track,null,0.0,,,Signal,P2644,
N115385,258532.59702378715,281574.6311595119,P2644,P2645,Standard Gauge Track,null,0.0,,,,,
N115386,258519.77702378714,281590.7111595119,P2645,P2963,Standard Gauge Track,null,0.0,,,,,
N115389,258865.97737554458,281183.1845360639,P2618,P2622,Standard Gauge Track,null,0.0,,,Signal,P2622,
N115391,258850.42111945807,281200.7133220726,P2622,P2623,Standard Gauge Track,null,0.0,,,,,
N115393,258829.53342481956,281226.11191880726,P2623,P2624,Standard Gauge Track,null,0.0,,,,,
N115396,258807.23916521613,281257.68925060274,P2624,P2625,Standard Gauge Track,null,0.0,,,,,
N115398,258777.782186466,281302.414678933,P2625,P2626,Standard Gauge Track,null,0.0,,,,,
N115400,258741.55168559364,281357.62544208986,P2626,Standard Gauge Track,null,0.0,,Edge,,,
N115401,258928.4841528973,281128.5218026467,P2611,P2612,P2614,Standard Gauge Track,null,0.0,,Points:P2611-P2614/(P2612),,,N115401
N115430,258573.8021828513,281517.63584087987,P2633,P2634,P2646,Standard Gauge Track,null,0.0,,Points:P2634-P2646/(P2633),,,N115430
N115464,259125.4209459073,281032.0585973573,P2647,Standard Gauge Track,null,0.0,,Edge,,,
N115466,259063.58091539054,281059.1786108377,P2647,P2648,Standard Gauge Track,null,0.0,,,,,
N115470,259007.70319105126,281085.79831424897,P2648,P2649,Standard Gauge Track,null,0.0,,,,,
N115472,258981.90643483648,281099.2697785981,P2650,P2651,Standard Gauge Track,null,0.0,,,,,
N115475,258943.15744913905,281123.28362041665,P2651,P2652,Standard Gauge Track,null,0.0,,,,,
N115476,258931.98239161243,281130.9536794037,P2652,P2840,Standard Gauge Track,null,0.0,,,,,
N115478,258923.56056017318,281136.5666783554,P2621,P2840,Standard Gauge Track,null,0.0,,,Signal,P2840,
N115489,258999.6579038289,281089.68646214815,P2649,P2650,Standard Gauge Track,null,0.0,,,,,
N115500,258578.83889817944,281510.37506545585,P2632,P2633,Standard Gauge Track,null,0.0,,,,,
N115502,258641.24758840213,281432.3504522332,P2631,P2632,Standard Gauge Track,null,0.0,,,,,
N115506,258770.696072116,281271.41696685966,P2630,P2631,Standard Gauge Track,null,0.0,,,,,
N115508,258807.11706149115,281232.1247336483,P2629,P2630,Standard Gauge Track,null,0.0,,,,,
N115510,258834.6464855874,281204.5857447906,P2628,P2629,Standard Gauge Track,null,0.0,,,,,
N115512,258863.625824102,281178.16959947697,P2627,P2628,Standard Gauge Track,null,0.0,,,,,
N115514,258883.1945136925,281161.77436588705,P2613,P2627,Standard Gauge Track,null,0.0,,,,,
N115516,258906.34313528397,281143.95181745745,P2612,P2613,Standard Gauge Track,null,0.0,,,Signal,P2613,
N115519,258952.98382903036,281111.86125841405,P2610,P2611,Standard Gauge Track,null,0.0,,,Signal,P2610,
N115522,258999.66944133237,281085.33036653674,P2609,P2610,Standard Gauge Track,null,0.0,,,,,
N115527,259056.99963816858,281058.01114492724,P2608,P2609,Standard Gauge Track,null,0.0,,,,,
N115530,259143.2284882164,281020.10165291827,P2607,P2608,Standard Gauge Track,null,0.0,,,,,
N115532,259190.03967305177,280999.34112955513,P2606,P2607,Standard Gauge Track,null,0.0,,,,,
N115539,259465.45198942997,280878.13011371315,P2606,P2978,Standard Gauge Track,null,0.0,,,,,
N115556,260194.87996152384,280557.5310025172,P2604,P2605,Standard Gauge Track,null,0.0,,,,,
N115562,260265.1429377273,280527.3574533563,P2603,P2604,Standard Gauge Track,null,0.0,,,,,
N115570,260316.60931296233,280508.4746553922,P2602,P2603,Standard Gauge Track,null,0.0,,,,,
N115585,260432.2823977097,280480.0880858569,P2601,P2602,Standard Gauge Track,null,0.0,,,,,
N115596,260518.5410454687,280471.7400556852,P2600,P2601,Standard Gauge Track,null,0.0,,,,,
N115600,260585.21996620123,280472.55173585727,P2599,P2600,Standard Gauge Track,null,0.0,,,,,
N115608,260646.92392724904,280478.50615290715,P2598,P2599,Standard Gauge Track,null,0.0,,,,,
N115612,260668.97272211403,280481.8873653339,P2597,P2598,Standard Gauge Track,null,0.0,,,,,
N115623,260728.89228834066,280494.5834578542,P2596,P2597,Standard Gauge Track,null,0.0,,,,,
N115634,260796.2808302188,280515.05510430335,P2595,P2596,Standard Gauge Track,null,0.0,,,,,
N115642,260840.7771464168,280532.94417684776,P2594,P2595,Standard Gauge Track,null,0.0,,,,,
N115651,260897.76664827648,280561.0735505221,P2593,P2594,Standard Gauge Track,null,0.0,,,,,
N115658,260936.63402051412,280583.7430474694,P2592,P2593,Standard Gauge Track,null,0.0,,,,,
N115664,260981.76156559735,280614.7436744538,P2591,P2592,Standard Gauge Track,null,0.0,,,,,
N115669,261053.15181820394,280671.04941074696,P2590,P2591,Standard Gauge Track,null,0.0,,,,,
N115678,261115.61851612365,280723.26328925206,P2589,P2590,Standard Gauge Track,null,0.0,,,,,
N115685,261182.81850559037,280783.31048852147,P2588,P2589,Standard Gauge Track,null,0.0,,,,,
N117461,261674.93148733507,281254.3932646588,P2587,P2588,Standard Gauge Track,null,0.0,,,,,
N117467,261727.0222140519,281310.36798307294,P2586,P2587,Standard Gauge Track,null,0.0,,,,,
N117471,261752.90220034384,281342.48297967267,P2585,P2586,Standard Gauge Track,null,0.0,,,,,
N117482,261813.3283222724,281431.16841626604,P2584,P2585,Standard Gauge Track,null,0.0,,,,,
N117487,261839.80261724853,281478.4284094002,P2583,P2584,Standard Gauge Track,null,0.0,,,,,
N117491,261861.04883310202,281516.88788526837,P2582,P2583,Standard Gauge Track,null,0.0,,,,,
N117499,261894.55977562658,281591.5758019492,P2581,P2582,Standard Gauge Track,null,0.0,,,,,
N117504,261912.64633549665,281641.20241418696,P2580,P2581,Standard Gauge Track,null,0.0,,,,,
N117509,261927.32829569897,281691.88454881933,P2579,P2580,Standard Gauge Track,null,0.0,,,,,
N117514,261940.27399010625,281744.5390101649,P2578,P2579,Standard Gauge Track,null,0.0,,,,,
N117520,261950.0420086779,281796.24302503763,P2577,P2578,Standard Gauge Track,null,0.0,,,,,
N117752,261968.04404292325,281945.57619359717,P2576,P2577,Standard Gauge Track,null,0.0,,,,,
N117819,262065.22474996126,282836.43321006454,P2575,P2576,Standard Gauge Track,null,0.0,,,,,
N117825,262085.8007967135,282972.135247954,P2574,P2575,Standard Gauge Track,null,0.0,,,,,
N117829,262100.94574743847,283067.2518616334,P2573,P2574,Standard Gauge Track,null,0.0,,,,,
N117837,262107.4999620434,283184.67739297514,P2572,P2573,Standard Gauge Track,null,0.0,,,,,
N118006,262102.1339133576,283288.2234222558,P2571,P2572,Standard Gauge Track,null,0.0,,,,,
N118012,262080.10160804255,283408.50019569293,P2570,P2571,Standard Gauge Track,null,0.0,,,,,
N118018,262042.83613128588,283522.3732564912,P2569,P2570,Standard Gauge Track,null,0.0,,,,,
N118027,262007.15649914768,283601.0269208925,P2568,P2569,Standard Gauge Track,null,0.0,,,,,
N118039,261965.82275546363,283695.0361883473,P2567,P2568,Standard Gauge Track,null,0.0,,,,,
N118043,261944.11746314744,283769.6639963105,P2566,P2567,Standard Gauge Track,null,0.0,,,,,
N118050,261931.4660439261,283827.6553730449,P2565,P2566,Standard Gauge Track,null,0.0,,,,,
N118061,261930.1083598441,283913.3514290787,P2564,P2565,Standard Gauge Track,null,0.0,,,,,
N118071,261944.8456891565,284016.10448289156,P2563,P2564,Standard Gauge Track,null,0.0,,,,,
N118085,262143.8464664872,284521.9334374486,P2562,P2563,Standard Gauge Track,null,0.0,,,,,
N118087,262172.4639693324,284605.65508678916,P2561,P2562,Standard Gauge Track,null,0.0,,,,,
N118702,262192.4397878412,284670.4836199281,P2560,P2561,Standard Gauge Track,null,0.0,,,,,
N118710,262217.4438743577,284766.5584714925,P2559,P2560,Standard Gauge Track,null,0.0,,,,,
N118718,262235.4510975805,284861.6971273682,P2558,P2559,Standard Gauge Track,null,0.0,,,,,
N118728,262246.4459882804,284939.8341001823,P2557,P2558,Standard Gauge Track,null,0.0,,,,,
N118737,262256.24506737356,285046.38586527854,P2556,P2557,Standard Gauge Track,null,0.0,,,,,
N118743,262282.50141409173,285207.64746301365,P2555,P2556,Standard Gauge Track,null,0.0,,,,,
N118751,262310.8223938981,285306.18035120756,P2554,P2555,Standard Gauge Track,null,0.0,,,,,
N118757,262352.15601680917,285413.57328136876,P2553,P2554,Standard Gauge Track,null,0.0,,,,,
N118762,262395.7279288042,285503.5804543426,P2552,P2553,Standard Gauge Track,null,0.0,,,,,
N118768,262440.78260248713,285579.19595654745,P2551,P2552,Standard Gauge Track,null,0.0,,,,,
N118773,262487.5527241779,285658.37549170875,P2550,P2551,Standard Gauge Track,null,0.0,,,,,
N118777,262516.8339303416,285721.91658750095,P2549,P2550,Standard Gauge Track,null,0.0,,,,,
N118781,262541.35727083817,285794.8605191425,P2548,P2549,Standard Gauge Track,null,0.0,,,,,
N118784,262555.2807762973,285860.5251215636,P2547,P2548,Standard Gauge Track,null,0.0,,,,,
N118787,262562.43730208953,285912.9477287197,P2546,P2547,Standard Gauge Track,null,0.0,,,,,
N118792,262563.8397773366,286106.00790490885,P2545,P2546,Standard Gauge Track,null,0.0,,,,,
N118797,262557.83986683434,286376.14384705125,P2544,P2545,Standard Gauge Track,null,0.0,,,,,
N118802,262553.22983572126,286574.81537967635,P2543,P2544,Standard Gauge Track,null,0.0,,,,,
N118807,262549.54990431963,286727.8117375704,P2542,P2543,Standard Gauge Track,null,0.0,,,,,
N118814,262550.7687828165,286848.0081519087,P2541,P2542,Standard Gauge Track,null,0.0,,,,,
N118818,262557.6048493117,286926.9340322063,P2540,P2541,Standard Gauge Track,null,0.0,,,,,
N118827,262574.69803293963,287031.80927373475,P2539,P2540,Standard Gauge Track,null,0.0,,,,,
